legacyId,companyId
94321,44777
94321,44734
94321,44778
94321,44573
94321,45182
94321,44574
94321,44722
94321,44575
94321,44539
94321,44576
94321,44530
94321,44577
94321,45125
94321,44843
94321,44841
94321,44839
94321,44840
94321,44842
94321,48793
94321,48791
94321,44735
94321,44736
94321,44707
94321,44535
94321,44524
94321,44704
94321,44830
94321,44705
94321,44564
94321,44966
94321,44542
94321,50026
94321,44837
94321,44543
94321,44538
94321,49451
94321,44533
94321,44512
94321,44565
94321,44779
94321,45128
94321,44532
94321,44513
94321,44514
94321,44710
94321,49457
94321,46936
94321,44766
94321,44578
94321,44579
94321,44525
94321,44580
94321,44832
94321,44581
94321,46931
94321,44508
94321,44528
94321,44504
94321,44505
94321,44506
94321,44517
94321,44835
94321,44833
94321,44737
94322,44536
94322,44546
94322,44547
94322,44515
94322,44516
94322,44548
94322,44549
94322,44724
94322,44566
94322,44567
94322,44545
94322,44519
94322,46937
94322,44811
94322,44441
94322,49456
94322,49455
94322,44445
94322,44815
94322,46935
94322,44817
94322,49454
94322,44818
94322,49458
94322,44442
94322,44443
94322,44768
94322,44765
94322,49957
94322,49450
94322,49449
94322,49930
94322,44703
94322,44550
94322,49563
94322,49565
94322,44446
94322,44544
94322,44568
94322,44726
94322,49564
94322,48792
94322,44551
94322,44437
94322,46878
94322,46877
94322,46879
94322,44541
94322,44706
94322,44552
94322,44569
94322,44527
94322,45126
94322,44721
94322,44828
94322,44553
94322,46932
94322,44727
94322,44728
94322,44570
94322,44717
94322,45018
94322,45019
94322,44509
94322,44510
94322,44511
94322,46933
94322,44529
94322,44523
94322,44554
94322,44555
94322,44556
94322,45020
94322,44701
94322,44557
94322,44558
94322,44559
94322,44729
94322,44730
94322,44571
94322,44731
94322,44700
94322,44733
94322,44712
94322,45015
94322,45016
94322,44709
94322,45127
94322,44560
94322,44540
94322,44816
94322,44531
94322,44507
94322,44965
94322,44716
94322,44572
94322,44834
94322,50133
94322,44964
94322,49459
94322,49453
94322,44812
94322,44444
94322,49448
94322,44814
94322,44439
94322,49445
94322,44810
94322,44813
94322,49446
94322,49447
94322,48788
94322,49416
94322,44767
94322,44518
94322,44769
94322,44764
94322,44522
94322,44534
94322,44561
94322,44562
94322,44563
94322,44831
94322,46934
94322,46938
94322,44836
94322,44838
94322,44777
94322,44734
94322,44778
94322,44573
94322,45182
94322,44574
94322,44722
94322,44575
94322,44539
94322,44576
94322,44530
94322,44577
94322,45125
94322,44843
94322,44841
94322,44839
94322,44840
94322,44842
94322,48793
94322,48791
94322,44735
94322,44736
94322,44707
94322,44535
94322,44524
94322,44704
94322,44830
94322,44705
94322,44564
94322,44966
94322,44542
94322,50026
94322,44837
94322,44543
94322,44538
94322,49451
94322,44533
94322,44512
94322,44565
94322,44779
94322,45128
94322,44532
94322,44513
94322,44514
94322,44710
94322,49457
94322,46936
94322,44766
94322,44578
94322,44579
94322,44525
94322,44580
94322,44832
94322,44581
94322,46931
94322,44508
94322,44528
94322,44504
94322,44505
94322,44506
94322,44517
94322,44835
94322,44833
94322,44737
94323,44536
94323,44546
94323,44547
94323,44515
94323,44516
94323,44548
94323,44549
94323,44724
94323,44566
94323,44567
94323,44545
94323,44519
94323,46937
94323,44811
94323,44441
94323,49456
94323,49455
94323,44445
94323,44815
94323,46935
94323,44817
94323,49454
94323,44818
94323,49458
94323,44442
94323,44443
94323,44768
94323,44765
94323,49957
94323,49450
94323,49449
94323,49930
94323,44703
94323,44550
94323,49563
94323,49565
94323,44446
94323,44544
94323,44568
94323,44726
94323,49564
94323,48792
94323,44551
94323,44437
94323,46878
94323,46877
94323,46879
94323,44541
94323,44706
94323,44552
94323,44569
94323,44527
94323,45126
94323,44721
94323,44828
94323,44553
94323,46932
94323,44727
94323,44728
94323,44570
94323,44717
94323,45018
94323,45019
94323,44509
94323,44510
94323,44511
94323,46933
94323,44529
94323,44523
94323,44554
94323,44555
94323,44556
94323,45020
94323,44701
94323,44557
94323,44558
94323,44559
94323,44729
94323,44730
94323,44571
94323,44731
94323,44700
94323,44733
94323,44712
94323,45015
94323,45016
94323,44709
94323,45127
94323,44560
94323,44540
94323,44816
94323,44531
94323,44507
94323,44965
94323,44716
94323,44572
94323,44834
94323,50133
94323,44964
94323,49459
94323,49453
94323,44812
94323,44444
94323,49448
94323,44814
94323,44439
94323,49445
94323,44810
94323,44813
94323,49446
94323,49447
94323,48788
94323,49416
94323,44767
94323,44518
94323,44769
94323,44764
94323,44522
94323,44534
94323,44561
94323,44562
94323,44563
94323,44831
94323,46934
94323,46938
94323,44836
94323,44838
94323,44777
94323,44734
94323,44778
94323,44573
94323,45182
94323,44574
94323,44722
94323,44575
94323,44539
94323,44576
94323,44530
94323,44577
94323,45125
94323,44843
94323,44841
94323,44839
94323,44840
94323,44842
94323,48793
94323,48791
94323,44735
94323,44736
94323,44707
94323,44535
94323,44524
94323,44704
94323,44830
94323,44705
94323,44564
94323,44966
94323,44542
94323,50026
94323,44837
94323,44543
94323,44538
94323,49451
94323,44533
94323,44512
94323,44565
94323,44779
94323,45128
94323,44532
94323,44513
94323,44514
94323,44710
94323,49457
94323,46936
94323,44766
94323,44578
94323,44579
94323,44525
94323,44580
94323,44832
94323,44581
94323,46931
94323,44508
94323,44528
94323,44504
94323,44505
94323,44506
94323,44517
94323,44835
94323,44833
94323,44737
94324,44536
94324,44546
94324,44547
94324,44515
94324,44516
94324,44548
94324,44549
94324,44724
94324,44566
94324,44567
94324,44545
94324,44519
94324,46937
94324,44811
94324,44441
94324,49456
94324,49455
94324,44445
94324,44815
94324,46935
94324,44817
94324,49454
94324,44818
94324,49458
94324,44442
94324,44443
94324,44768
94324,44765
94324,49957
94324,49450
94324,49449
94324,49930
94324,44703
94324,44550
94324,49563
94324,49565
94324,44446
94324,44544
94324,44568
94324,44726
94324,49564
94324,48792
94324,44551
94324,44437
94324,46878
94324,46877
94324,46879
94324,44541
94324,44706
94324,44552
94324,44569
94324,44527
94324,45126
94324,44721
94324,44828
94324,44553
94324,46932
94324,44727
94324,44728
94324,44570
94324,44717
94324,45018
94324,45019
94324,44509
94324,44510
94324,44511
94324,46933
94324,44529
94324,44523
94324,44554
94324,44555
94324,44556
94324,45020
94324,44701
94324,44557
94324,44558
94324,44559
94324,44729
94324,44730
94324,44571
94324,44731
94324,44700
94324,44733
94324,44712
94324,45015
94324,45016
94324,44709
94324,45127
94324,44560
94324,44540
94324,44816
94324,44531
94324,44507
94324,44965
94324,44716
94324,44572
94324,44834
94324,50133
94324,44964
94324,49459
94324,49453
94324,44812
94324,44444
94324,49448
94324,44814
94324,44439
94324,49445
94324,44810
94324,44813
94324,49446
94324,49447
94324,48788
94324,49416
94324,44767
94324,44518
94324,44769
94324,44764
94324,44522
94324,44534
94324,44561
94324,44562
94324,44563
94324,44831
94324,46934
94324,46938
94324,44836
94324,44838
94324,44777
94324,44734
94324,44778
94324,44573
94324,45182
94324,44574
94324,44722
94324,44575
94324,44539
94324,44576
94324,44530
94324,44577
94324,45125
94324,44843
94324,44841
94324,44839
94324,44840
94324,44842
94324,48793
94324,48791
94324,44735
94324,44736
94324,44707
94324,44535
94324,44524
94324,44704
94324,44830
94324,44705
94324,44564
94324,44966
94324,44542
94324,50026
94324,44837
94324,44543
94324,44538
94324,49451
94324,44533
94324,44512
94324,44565
94324,44779
94324,45128
94324,44532
94324,44513
94324,44514
94324,44710
94324,49457
94324,46936
94324,44766
94324,44578
94324,44579
94324,44525
94324,44580
94324,44832
94324,44581
94324,46931
94324,44508
94324,44528
94324,44504
94324,44505
94324,44506
94324,44517
94324,44835
94324,44833
94324,44737
94325,44536
94325,44546
94325,44547
94325,44515
94325,44516
94325,44548
94325,44549
94325,44724
94325,44566
94325,44567
94325,44545
94325,44519
94325,46937
94325,44811
94325,44441
94325,49456
94325,49455
94325,44445
94325,44815
94325,46935
94325,44817
94325,49454
94325,44818
94325,49458
94325,44442
94325,44443
94325,44768
94325,44765
94325,49957
94325,49450
94325,49449
94325,49930
94325,44703
